32510877, 266194.807468, 192.0.116.1, 128.0.0.112, 64
32510878, 266194.807471, 192.0.116.1, 128.0.0.112, 64
32516478, 266214.076392, 192.0.116.1, 128.0.0.112, 64
32516479, 266214.076404, 192.0.116.1, 128.0.0.112, 64
32522298, 266234.085360, 192.0.116.1, 128.0.0.112, 64
32522299, 266234.085368, 192.0.116.1, 128.0.0.112, 64
32528253, 266254.061091, 192.0.116.1, 128.0.0.112, 64
32528254, 266254.061096, 192.0.116.1, 128.0.0.112, 64
32534157, 266274.068343, 192.0.116.1, 128.0.0.112, 64
32534160, 266274.068445, 192.0.116.1, 128.0.0.112, 64
32540017, 266294.078527, 192.0.116.1, 128.0.0.112, 64
32540018, 266294.078540, 192.0.116.1, 128.0.0.112, 64
32546151, 266314.083143, 192.0.116.1, 128.0.0.112, 64
32546152, 266314.083153, 192.0.116.1, 128.0.0.112, 64
32552374, 266334.061624, 192.0.116.1, 128.0.0.112, 64
32552375, 266334.061629, 192.0.116.1, 128.0.0.112, 64
32558527, 266354.101188, 192.0.116.1, 128.0.0.112, 64
32558528, 266354.101199, 192.0.116.1, 128.0.0.112, 64
32564701, 266374.066434, 192.0.116.1, 128.0.0.112, 64
32564702, 266374.066442, 192.0.116.1, 128.0.0.112, 64
32570788, 266394.104530, 192.0.116.1, 128.0.0.112, 64
32570789, 266394.104536, 192.0.116.1, 128.0.0.112, 64
32577053, 266414.082774, 192.0.116.1, 128.0.0.112, 64
32577054, 266414.082783, 192.0.116.1, 128.0.0.112, 64
32581931, 266434.064754, 192.0.116.1, 128.0.0.112, 64
32581932, 266434.064863, 192.0.116.1, 128.0.0.112, 64
32586612, 266454.075828, 192.0.116.1, 128.0.0.112, 64
32586613, 266454.075835, 192.0.116.1, 128.0.0.112, 64
32588830, 266474.071801, 192.0.116.1, 128.0.0.112, 64
32588831, 266474.071804, 192.0.116.1, 128.0.0.112, 64
32589513, 266494.081527, 192.0.116.1, 128.0.0.112, 64
32589514, 266494.081541, 192.0.116.1, 128.0.0.112, 64
32590200, 266514.077526, 192.0.116.1, 128.0.0.112, 64
32590201, 266514.077534, 192.0.116.1, 128.0.0.112, 64
32590893, 266534.087968, 192.0.116.1, 128.0.0.112, 64
32590894, 266534.087971, 192.0.116.1, 128.0.0.112, 64
32591584, 266554.065446, 192.0.116.1, 128.0.0.112, 64
32591585, 266554.065457, 192.0.116.1, 128.0.0.112, 64
32592280, 266574.070295, 192.0.116.1, 128.0.0.112, 64
32592281, 266574.070305, 192.0.116.1, 128.0.0.112, 64
32593522, 266594.083127, 192.0.116.1, 128.0.0.112, 64
32593523, 266594.083133, 192.0.116.1, 128.0.0.112, 64
32597009, 266614.081613, 192.0.116.1, 128.0.0.112, 64
32597010, 266614.081615, 192.0.116.1, 128.0.0.112, 64
32600191, 266634.074350, 192.0.116.1, 128.0.0.112, 64
32600192, 266634.074358, 192.0.116.1, 128.0.0.112, 64
32603446, 266654.107688, 192.0.116.1, 128.0.0.112, 64
32603447, 266654.107696, 192.0.116.1, 128.0.0.112, 64
32606131, 266674.068068, 192.0.116.1, 128.0.0.112, 64
32606132, 266674.068076, 192.0.116.1, 128.0.0.112, 64
32608774, 266694.113398, 192.0.116.1, 128.0.0.112, 64
32608775, 266694.113409, 192.0.116.1, 128.0.0.112, 64
32611503, 266714.081767, 192.0.116.1, 128.0.0.112, 64
32611504, 266714.081772, 192.0.116.1, 128.0.0.112, 64
32614187, 266734.067275, 192.0.116.1, 128.0.0.112, 64
32614188, 266734.067285, 192.0.116.1, 128.0.0.112, 64
32616971, 266754.099091, 192.0.116.1, 128.0.0.112, 64
32616972, 266754.099099, 192.0.116.1, 128.0.0.112, 64
32619667, 266774.079542, 192.0.116.1, 128.0.0.112, 64
32619668, 266774.079550, 192.0.116.1, 128.0.0.112, 64
32622436, 266794.108741, 192.0.116.1, 128.0.0.112, 64
32622437, 266794.108751, 192.0.116.1, 128.0.0.112, 64
32625273, 266814.089963, 192.0.116.1, 128.0.0.112, 64
32625274, 266814.089971, 192.0.116.1, 128.0.0.112, 64
32627973, 266834.115530, 192.0.116.1, 128.0.0.112, 64
