30325677, 255835.551579, 192.0.109.1, 128.0.0.26, 65
30351707, 256229.581460, 192.0.109.1, 128.0.0.26, 197
30351720, 256229.640538, 192.0.109.1, 128.0.0.26, 209
30351721, 256229.640541, 192.0.109.1, 128.0.0.26, 209
30351734, 256229.700002, 192.0.109.1, 128.0.0.26, 210
30351735, 256229.700006, 192.0.109.1, 128.0.0.26, 210
30351748, 256229.760465, 192.0.109.1, 128.0.0.26, 193
30351749, 256229.760469, 192.0.109.1, 128.0.0.26, 193
30351765, 256229.819694, 192.0.109.1, 128.0.0.26, 195
30351766, 256229.819696, 192.0.109.1, 128.0.0.26, 195
30351780, 256229.886141, 192.0.109.1, 128.0.0.26, 204
30351781, 256229.886161, 192.0.109.1, 128.0.0.26, 204
30351796, 256229.938508, 192.0.109.1, 128.0.0.26, 209
30351797, 256229.938511, 192.0.109.1, 128.0.0.26, 209
30351812, 256230.003694, 192.0.109.1, 128.0.0.26, 215
30351813, 256230.003697, 192.0.109.1, 128.0.0.26, 215
30351828, 256230.059042, 192.0.109.1, 128.0.0.26, 200
30351829, 256230.059047, 192.0.109.1, 128.0.0.26, 200
30351844, 256230.121374, 192.0.109.1, 128.0.0.26, 187
30351845, 256230.121380, 192.0.109.1, 128.0.0.26, 187
30351858, 256230.182637, 192.0.109.1, 128.0.0.26, 214
30351859, 256230.182640, 192.0.109.1, 128.0.0.26, 214
30351872, 256230.242052, 192.0.109.1, 128.0.0.26, 196
30351873, 256230.242055, 192.0.109.1, 128.0.0.26, 196
30351886, 256230.302889, 192.0.109.1, 128.0.0.26, 205
30351887, 256230.302892, 192.0.109.1, 128.0.0.26, 205
30351901, 256230.360246, 192.0.109.1, 128.0.0.26, 205
30351902, 256230.360250, 192.0.109.1, 128.0.0.26, 205
30351927, 256230.480036, 192.0.109.1, 128.0.0.26, 205
30351928, 256230.480038, 192.0.109.1, 128.0.0.26, 205
30351941, 256230.539875, 192.0.109.1, 128.0.0.26, 194
30351942, 256230.539885, 192.0.109.1, 128.0.0.26, 194
30351960, 256230.603971, 192.0.109.1, 128.0.0.26, 194
30351961, 256230.603974, 192.0.109.1, 128.0.0.26, 194
30351973, 256230.659327, 192.0.109.1, 128.0.0.26, 193
30351974, 256230.659338, 192.0.109.1, 128.0.0.26, 193
30351989, 256230.719787, 192.0.109.1, 128.0.0.26, 187
30351990, 256230.719790, 192.0.109.1, 128.0.0.26, 187
30352002, 256230.778743, 192.0.109.1, 128.0.0.26, 199
30352003, 256230.778745, 192.0.109.1, 128.0.0.26, 199
30352019, 256230.847814, 192.0.109.1, 128.0.0.26, 202
30352020, 256230.847939, 192.0.109.1, 128.0.0.26, 202
30352034, 256230.902662, 192.0.109.1, 128.0.0.26, 196
30352035, 256230.902670, 192.0.109.1, 128.0.0.26, 196
30352047, 256230.961504, 192.0.109.1, 128.0.0.26, 198
30352048, 256230.961512, 192.0.109.1, 128.0.0.26, 198
30352062, 256231.022834, 192.0.109.1, 128.0.0.26, 200
30352063, 256231.022839, 192.0.109.1, 128.0.0.26, 200
30352075, 256231.082311, 192.0.109.1, 128.0.0.26, 196
30352076, 256231.082314, 192.0.109.1, 128.0.0.26, 196
30352090, 256231.140770, 192.0.109.1, 128.0.0.26, 203
30352091, 256231.140773, 192.0.109.1, 128.0.0.26, 203
30352105, 256231.201475, 192.0.109.1, 128.0.0.26, 215
30352106, 256231.201486, 192.0.109.1, 128.0.0.26, 215
30352119, 256231.261949, 192.0.109.1, 128.0.0.26, 221
30352120, 256231.261957, 192.0.109.1, 128.0.0.26, 221
30352134, 256231.320906, 192.0.109.1, 128.0.0.26, 225
30352135, 256231.320915, 192.0.109.1, 128.0.0.26, 225
30352148, 256231.378631, 192.0.109.1, 128.0.0.26, 214
30352149, 256231.378634, 192.0.109.1, 128.0.0.26, 214
30352163, 256231.445205, 192.0.109.1, 128.0.0.26, 226
30352164, 256231.445211, 192.0.109.1, 128.0.0.26, 226
30352177, 256231.498814, 192.0.109.1, 128.0.0.26, 227
30352178, 256231.498817, 192.0.109.1, 128.0.0.26, 227
30352192, 256231.564505, 192.0.109.1, 128.0.0.26, 222
30352193, 256231.564510, 192.0.109.1, 128.0.0.26, 222
30352203, 256231.588373, 192.0.109.1, 128.0.0.26, 247
30352204, 256231.588376, 192.0.109.1, 128.0.0.26, 247
30352214, 256231.622719, 192.0.109.1, 128.0.0.26, 249
30352215, 256231.622722, 192.0.109.1, 128.0.0.26, 249
30352225, 256231.652826, 192.0.109.1, 128.0.0.26, 247
30352226, 256231.652830, 192.0.109.1, 128.0.0.26, 247
30352232, 256231.683190, 192.0.109.1, 128.0.0.26, 257
30352233, 256231.683193, 192.0.109.1, 128.0.0.26, 257
30352243, 256231.712312, 192.0.109.1, 128.0.0.26, 250
30352244, 256231.712315, 192.0.109.1, 128.0.0.26, 250
30352250, 256231.742398, 192.0.109.1, 128.0.0.26, 247
30352251, 256231.742401, 192.0.109.1, 128.0.0.26, 247
30352260, 256231.774140, 192.0.109.1, 128.0.0.26, 252
30352261, 256231.774143, 192.0.109.1, 128.0.0.26, 252
30352268, 256231.803489, 192.0.109.1, 128.0.0.26, 241
30352269, 256231.803495, 192.0.109.1, 128.0.0.26, 241
30352278, 256231.832347, 192.0.109.1, 128.0.0.26, 235
30352279, 256231.832350, 192.0.109.1, 128.0.0.26, 235
30352285, 256231.861079, 192.0.109.1, 128.0.0.26, 256
30352286, 256231.861082, 192.0.109.1, 128.0.0.26, 256
30352296, 256231.890697, 192.0.109.1, 128.0.0.26, 245
30352297, 256231.890700, 192.0.109.1, 128.0.0.26, 245
30352303, 256231.920553, 192.0.109.1, 128.0.0.26, 225
30352304, 256231.920556, 192.0.109.1, 128.0.0.26, 225
30352313, 256231.950527, 192.0.109.1, 128.0.0.26, 248
30352314, 256231.950530, 192.0.109.1, 128.0.0.26, 248
30352320, 256231.980506, 192.0.109.1, 128.0.0.26, 212
30352321, 256231.980509, 192.0.109.1, 128.0.0.26, 212
30352331, 256232.011489, 192.0.109.1, 128.0.0.26, 211
30352332, 256232.011492, 192.0.109.1, 128.0.0.26, 211
30352338, 256232.040475, 192.0.109.1, 128.0.0.26, 221
30352339, 256232.040477, 192.0.109.1, 128.0.0.26, 221
30352345, 256232.070341, 192.0.109.1, 128.0.0.26, 203
30352346, 256232.070344, 192.0.109.1, 128.0.0.26, 203
30352356, 256232.098688, 192.0.109.1, 128.0.0.26, 193
30352357, 256232.098692, 192.0.109.1, 128.0.0.26, 193
30352367, 256232.134913, 192.0.109.1, 128.0.0.26, 214
30352368, 256232.134921, 192.0.109.1, 128.0.0.26, 214
30352374, 256232.164268, 192.0.109.1, 128.0.0.26, 226
30352375, 256232.164272, 192.0.109.1, 128.0.0.26, 226
30352384, 256232.188393, 192.0.109.1, 128.0.0.26, 233
30352385, 256232.188396, 192.0.109.1, 128.0.0.26, 233
30352391, 256232.219372, 192.0.109.1, 128.0.0.26, 241
30352392, 256232.219496, 192.0.109.1, 128.0.0.26, 241
30352401, 256232.254366, 192.0.109.1, 128.0.0.26, 252
30352402, 256232.254369, 192.0.109.1, 128.0.0.26, 252
30352407, 256232.284202, 192.0.109.1, 128.0.0.26, 240
30352408, 256232.284210, 192.0.109.1, 128.0.0.26, 240
30352418, 256232.308687, 192.0.109.1, 128.0.0.26, 210
30352419, 256232.308690, 192.0.109.1, 128.0.0.26, 210
30352425, 256232.338294, 192.0.109.1, 128.0.0.26, 245
30352426, 256232.338298, 192.0.109.1, 128.0.0.26, 245
30352436, 256232.374267, 192.0.109.1, 128.0.0.26, 207
30352437, 256232.374271, 192.0.109.1, 128.0.0.26, 207
30352443, 256232.401758, 192.0.109.1, 128.0.0.26, 181
30352444, 256232.401760, 192.0.109.1, 128.0.0.26, 181
30352454, 256232.432232, 192.0.109.1, 128.0.0.26, 215
30352455, 256232.432235, 192.0.109.1, 128.0.0.26, 215
30352462, 256232.462121, 192.0.109.1, 128.0.0.26, 239
30352463, 256232.462124, 192.0.109.1, 128.0.0.26, 239
30352473, 256232.492701, 192.0.109.1, 128.0.0.26, 267
30352474, 256232.492711, 192.0.109.1, 128.0.0.26, 267
30352481, 256232.522941, 192.0.109.1, 128.0.0.26, 223
30352482, 256232.522944, 192.0.109.1, 128.0.0.26, 223
30352492, 256232.553036, 192.0.109.1, 128.0.0.26, 221
30352493, 256232.553039, 192.0.109.1, 128.0.0.26, 221
30352500, 256232.581773, 192.0.109.1, 128.0.0.26, 229
30352501, 256232.581776, 192.0.109.1, 128.0.0.26, 229
30352511, 256232.609751, 192.0.109.1, 128.0.0.26, 191
30352512, 256232.609756, 192.0.109.1, 128.0.0.26, 191
30352519, 256232.641869, 192.0.109.1, 128.0.0.26, 212
30352520, 256232.641986, 192.0.109.1, 128.0.0.26, 212
30352530, 256232.670473, 192.0.109.1, 128.0.0.26, 232
30352531, 256232.670475, 192.0.109.1, 128.0.0.26, 232
30352538, 256232.700458, 192.0.109.1, 128.0.0.26, 231
30352539, 256232.700460, 192.0.109.1, 128.0.0.26, 231
30352549, 256232.732938, 192.0.109.1, 128.0.0.26, 237
30352550, 256232.732941, 192.0.109.1, 128.0.0.26, 237
30352557, 256232.761170, 192.0.109.1, 128.0.0.26, 243
30352558, 256232.761173, 192.0.109.1, 128.0.0.26, 243
30352568, 256232.791290, 192.0.109.1, 128.0.0.26, 261
30352569, 256232.791293, 192.0.109.1, 128.0.0.26, 261
30352576, 256232.821134, 192.0.109.1, 128.0.0.26, 256
30352577, 256232.821137, 192.0.109.1, 128.0.0.26, 256
30352588, 256232.857476, 192.0.109.1, 128.0.0.26, 242
30352589, 256232.857480, 192.0.109.1, 128.0.0.26, 242
30352596, 256232.888965, 192.0.109.1, 128.0.0.26, 236
30352597, 256232.888970, 192.0.109.1, 128.0.0.26, 236
30352606, 256232.908571, 192.0.109.1, 128.0.0.26, 221
30352607, 256232.908574, 192.0.109.1, 128.0.0.26, 221
30352614, 256232.942800, 192.0.109.1, 128.0.0.26, 219
30352615, 256232.942804, 192.0.109.1, 128.0.0.26, 219
30352625, 256232.969416, 192.0.109.1, 128.0.0.26, 217
30352626, 256232.969419, 192.0.109.1, 128.0.0.26, 217
30352633, 256233.004767, 192.0.109.1, 128.0.0.26, 229
30352634, 256233.004770, 192.0.109.1, 128.0.0.26, 229
30352644, 256233.029149, 192.0.109.1, 128.0.0.26, 234
30352645, 256233.029151, 192.0.109.1, 128.0.0.26, 234
30352652, 256233.058979, 192.0.109.1, 128.0.0.26, 232
30352653, 256233.058983, 192.0.109.1, 128.0.0.26, 232
30352663, 256233.092834, 192.0.109.1, 128.0.0.26, 226
30352664, 256233.092837, 192.0.109.1, 128.0.0.26, 226
30352670, 256233.123447, 192.0.109.1, 128.0.0.26, 218
30352671, 256233.123461, 192.0.109.1, 128.0.0.26, 218
30352682, 256233.152423, 192.0.109.1, 128.0.0.26, 232
30352683, 256233.152426, 192.0.109.1, 128.0.0.26, 232
30352690, 256233.182921, 192.0.109.1, 128.0.0.26, 240
30352691, 256233.182924, 192.0.109.1, 128.0.0.26, 240
30352701, 256233.212888, 192.0.109.1, 128.0.0.26, 245
30352702, 256233.212891, 192.0.109.1, 128.0.0.26, 245
30352709, 256233.242373, 192.0.109.1, 128.0.0.26, 226
30352710, 256233.242375, 192.0.109.1, 128.0.0.26, 226
30352720, 256233.272982, 192.0.109.1, 128.0.0.26, 233
30352721, 256233.273104, 192.0.109.1, 128.0.0.26, 233
30352728, 256233.302708, 192.0.109.1, 128.0.0.26, 207
30352729, 256233.302712, 192.0.109.1, 128.0.0.26, 207
30352740, 256233.340060, 192.0.109.1, 128.0.0.26, 236
30352741, 256233.340065, 192.0.109.1, 128.0.0.26, 236
30352747, 256233.360672, 192.0.109.1, 128.0.0.26, 251
30352748, 256233.360675, 192.0.109.1, 128.0.0.26, 251
30352758, 256233.392279, 192.0.109.1, 128.0.0.26, 235
30352759, 256233.392282, 192.0.109.1, 128.0.0.26, 235
30352764, 256233.419515, 192.0.109.1, 128.0.0.26, 238
30352765, 256233.419518, 192.0.109.1, 128.0.0.26, 238
30352777, 256233.450869, 192.0.109.1, 128.0.0.26, 237
30352778, 256233.450872, 192.0.109.1, 128.0.0.26, 237
30352785, 256233.480227, 192.0.109.1, 128.0.0.26, 226
30352786, 256233.480230, 192.0.109.1, 128.0.0.26, 226
30352796, 256233.511585, 192.0.109.1, 128.0.0.26, 208
30352797, 256233.511593, 192.0.109.1, 128.0.0.26, 208
30352804, 256233.540827, 192.0.109.1, 128.0.0.26, 225
30352805, 256233.540829, 192.0.109.1, 128.0.0.26, 225
30352815, 256233.573424, 192.0.109.1, 128.0.0.26, 261
30352816, 256233.573434, 192.0.109.1, 128.0.0.26, 261
30352823, 256233.601161, 192.0.109.1, 128.0.0.26, 294
30352824, 256233.601165, 192.0.109.1, 128.0.0.26, 294
30352834, 256233.631143, 192.0.109.1, 128.0.0.26, 250
30352835, 256233.631146, 192.0.109.1, 128.0.0.26, 250
30352842, 256233.660493, 192.0.109.1, 128.0.0.26, 258
30352843, 256233.660497, 192.0.109.1, 128.0.0.26, 258
30352853, 256233.695998, 192.0.109.1, 128.0.0.26, 245
30352854, 256233.696001, 192.0.109.1, 128.0.0.26, 245
30352861, 256233.719230, 192.0.109.1, 128.0.0.26, 246
30352862, 256233.719348, 192.0.109.1, 128.0.0.26, 246
30352872, 256233.749325, 192.0.109.1, 128.0.0.26, 308
30352873, 256233.749328, 192.0.109.1, 128.0.0.26, 308
30352880, 256233.779422, 192.0.109.1, 128.0.0.26, 330
30352881, 256233.779426, 192.0.109.1, 128.0.0.26, 330
30352891, 256233.816153, 192.0.109.1, 128.0.0.26, 329
30352892, 256233.816159, 192.0.109.1, 128.0.0.26, 329
30352899, 256233.843637, 192.0.109.1, 128.0.0.26, 311
30352900, 256233.843641, 192.0.109.1, 128.0.0.26, 311
30352910, 256233.873999, 192.0.109.1, 128.0.0.26, 317
30352911, 256233.874002, 192.0.109.1, 128.0.0.26, 317
30352918, 256233.903351, 192.0.109.1, 128.0.0.26, 311
30352919, 256233.903364, 192.0.109.1, 128.0.0.26, 311
30352927, 256233.934457, 192.0.109.1, 128.0.0.26, 306
30352928, 256233.934460, 192.0.109.1, 128.0.0.26, 306
30352935, 256233.963563, 192.0.109.1, 128.0.0.26, 304
30352936, 256233.963568, 192.0.109.1, 128.0.0.26, 304
30352948, 256233.993683, 192.0.109.1, 128.0.0.26, 290
30352949, 256233.993686, 192.0.109.1, 128.0.0.26, 290
30352956, 256234.023910, 192.0.109.1, 128.0.0.26, 314
30352957, 256234.023917, 192.0.109.1, 128.0.0.26, 314
30352967, 256234.053648, 192.0.109.1, 128.0.0.26, 305
30352968, 256234.053651, 192.0.109.1, 128.0.0.26, 305
30352975, 256234.082739, 192.0.109.1, 128.0.0.26, 300
30352976, 256234.082749, 192.0.109.1, 128.0.0.26, 300
30352986, 256234.111346, 192.0.109.1, 128.0.0.26, 308
30352987, 256234.111349, 192.0.109.1, 128.0.0.26, 308
30352993, 256234.141327, 192.0.109.1, 128.0.0.26, 306
30352994, 256234.141331, 192.0.109.1, 128.0.0.26, 306
30353004, 256234.171313, 192.0.109.1, 128.0.0.26, 305
30353005, 256234.171315, 192.0.109.1, 128.0.0.26, 305
30353013, 256234.201075, 192.0.109.1, 128.0.0.26, 294
30353014, 256234.201082, 192.0.109.1, 128.0.0.26, 294
30353024, 256234.231157, 192.0.109.1, 128.0.0.26, 269
30353025, 256234.231160, 192.0.109.1, 128.0.0.26, 269
30353032, 256234.261262, 192.0.109.1, 128.0.0.26, 277
30353033, 256234.261264, 192.0.109.1, 128.0.0.26, 277
30353043, 256234.291254, 192.0.109.1, 128.0.0.26, 262
30353044, 256234.291257, 192.0.109.1, 128.0.0.26, 262
30353050, 256234.320595, 192.0.109.1, 128.0.0.26, 211
30353051, 256234.320598, 192.0.109.1, 128.0.0.26, 211
30353057, 256234.349084, 192.0.109.1, 128.0.0.26, 256
30353058, 256234.349086, 192.0.109.1, 128.0.0.26, 256
30353068, 256234.378203, 192.0.109.1, 128.0.0.26, 259
30353069, 256234.378206, 192.0.109.1, 128.0.0.26, 259
30353079, 256234.415413, 192.0.109.1, 128.0.0.26, 254
30353080, 256234.415417, 192.0.109.1, 128.0.0.26, 254
30353085, 256234.444522, 192.0.109.1, 128.0.0.26, 237
30353086, 256234.444527, 192.0.109.1, 128.0.0.26, 237
30353094, 256234.469635, 192.0.109.1, 128.0.0.26, 275
30353095, 256234.469646, 192.0.109.1, 128.0.0.26, 275
30353102, 256234.498239, 192.0.109.1, 128.0.0.26, 269
30353103, 256234.498247, 192.0.109.1, 128.0.0.26, 269
30353112, 256234.535225, 192.0.109.1, 128.0.0.26, 233
30353113, 256234.535227, 192.0.109.1, 128.0.0.26, 233
30353119, 256234.559087, 192.0.109.1, 128.0.0.26, 266
30353120, 256234.559090, 192.0.109.1, 128.0.0.26, 266
30353130, 256234.594316, 192.0.109.1, 128.0.0.26, 244
30353131, 256234.594319, 192.0.109.1, 128.0.0.26, 244
30353137, 256234.622290, 192.0.109.1, 128.0.0.26, 218
30353138, 256234.622296, 192.0.109.1, 128.0.0.26, 218
30353147, 256234.652530, 192.0.109.1, 128.0.0.26, 252
30353148, 256234.652538, 192.0.109.1, 128.0.0.26, 252
30353156, 256234.682256, 192.0.109.1, 128.0.0.26, 243
30353157, 256234.682258, 192.0.109.1, 128.0.0.26, 243
30353167, 256234.712252, 192.0.109.1, 128.0.0.26, 221
30353168, 256234.712255, 192.0.109.1, 128.0.0.26, 221
30353175, 256234.743094, 192.0.109.1, 128.0.0.26, 261
30353176, 256234.743097, 192.0.109.1, 128.0.0.26, 261
30353185, 256234.772449, 192.0.109.1, 128.0.0.26, 246
30353186, 256234.772452, 192.0.109.1, 128.0.0.26, 246
30353194, 256234.803437, 192.0.109.1, 128.0.0.26, 249
30353195, 256234.803443, 192.0.109.1, 128.0.0.26, 249
30353205, 256234.833040, 192.0.109.1, 128.0.0.26, 251
30353206, 256234.833048, 192.0.109.1, 128.0.0.26, 251
30353212, 256234.861269, 192.0.109.1, 128.0.0.26, 239
30353213, 256234.861271, 192.0.109.1, 128.0.0.26, 239
30353222, 256234.891002, 192.0.109.1, 128.0.0.26, 236
30353223, 256234.891005, 192.0.109.1, 128.0.0.26, 236
30353228, 256234.920240, 192.0.109.1, 128.0.0.26, 245
30353229, 256234.920242, 192.0.109.1, 128.0.0.26, 245
30353240, 256234.950355, 192.0.109.1, 128.0.0.26, 238
30353241, 256234.950468, 192.0.109.1, 128.0.0.26, 238
30353247, 256234.981198, 192.0.109.1, 128.0.0.26, 253
30353248, 256234.981203, 192.0.109.1, 128.0.0.26, 253
30353257, 256235.012090, 192.0.109.1, 128.0.0.26, 266
30353258, 256235.012095, 192.0.109.1, 128.0.0.26, 266
30353265, 256235.041040, 192.0.109.1, 128.0.0.26, 234
30353266, 256235.041045, 192.0.109.1, 128.0.0.26, 234
30353275, 256235.072404, 192.0.109.1, 128.0.0.26, 247
30353276, 256235.072408, 192.0.109.1, 128.0.0.26, 247
30353282, 256235.099538, 192.0.109.1, 128.0.0.26, 281
30353283, 256235.099549, 192.0.109.1, 128.0.0.26, 281
30353294, 256235.137864, 192.0.109.1, 128.0.0.26, 269
30353295, 256235.137872, 192.0.109.1, 128.0.0.26, 269
30353306, 256235.191723, 192.0.109.1, 128.0.0.26, 240
30353307, 256235.191725, 192.0.109.1, 128.0.0.26, 240
30353313, 256235.219685, 192.0.109.1, 128.0.0.26, 281
30353314, 256235.219689, 192.0.109.1, 128.0.0.26, 281
30353324, 256235.255907, 192.0.109.1, 128.0.0.26, 255
30353325, 256235.255911, 192.0.109.1, 128.0.0.26, 255
30353331, 256235.284892, 192.0.109.1, 128.0.0.26, 258
30353332, 256235.284895, 192.0.109.1, 128.0.0.26, 258
30353341, 256235.309875, 192.0.109.1, 128.0.0.26, 231
30353342, 256235.309879, 192.0.109.1, 128.0.0.26, 231
30353349, 256235.339125, 192.0.109.1, 128.0.0.26, 261
30353350, 256235.339128, 192.0.109.1, 128.0.0.26, 261
30353359, 256235.372217, 192.0.109.1, 128.0.0.26, 233
30353360, 256235.372220, 192.0.109.1, 128.0.0.26, 233
30353366, 256235.403694, 192.0.109.1, 128.0.0.26, 254
30353367, 256235.403699, 192.0.109.1, 128.0.0.26, 254
30353377, 256235.433554, 192.0.109.1, 128.0.0.26, 270
30353378, 256235.433559, 192.0.109.1, 128.0.0.26, 270
30353385, 256235.462413, 192.0.109.1, 128.0.0.26, 255
30353386, 256235.462416, 192.0.109.1, 128.0.0.26, 255
30353396, 256235.492894, 192.0.109.1, 128.0.0.26, 214
30353397, 256235.492902, 192.0.109.1, 128.0.0.26, 214
30353404, 256235.524128, 192.0.109.1, 128.0.0.26, 246
30353405, 256235.524134, 192.0.109.1, 128.0.0.26, 246
30353414, 256235.554000, 192.0.109.1, 128.0.0.26, 260
30353415, 256235.554003, 192.0.109.1, 128.0.0.26, 260
30353421, 256235.579212, 192.0.109.1, 128.0.0.26, 253
30353422, 256235.579215, 192.0.109.1, 128.0.0.26, 253
30353433, 256235.613941, 192.0.109.1, 128.0.0.26, 250
30353434, 256235.613944, 192.0.109.1, 128.0.0.26, 250
30353441, 256235.641306, 192.0.109.1, 128.0.0.26, 213
30353442, 256235.641309, 192.0.109.1, 128.0.0.26, 213
30353452, 256235.671162, 192.0.109.1, 128.0.0.26, 235
30353453, 256235.671174, 192.0.109.1, 128.0.0.26, 235
30353460, 256235.702275, 192.0.109.1, 128.0.0.26, 266
30353461, 256235.702280, 192.0.109.1, 128.0.0.26, 266
30353471, 256235.731756, 192.0.109.1, 128.0.0.26, 248
30353472, 256235.731759, 192.0.109.1, 128.0.0.26, 248
30353478, 256235.761481, 192.0.109.1, 128.0.0.26, 245
30353479, 256235.761487, 192.0.109.1, 128.0.0.26, 245
30353490, 256235.790846, 192.0.109.1, 128.0.0.26, 244
30353491, 256235.790849, 192.0.109.1, 128.0.0.26, 244
30353506, 256235.821083, 192.0.109.1, 128.0.0.26, 286
30353507, 256235.821094, 192.0.109.1, 128.0.0.26, 286
30353518, 256235.856174, 192.0.109.1, 128.0.0.26, 268
30353519, 256235.856182, 192.0.109.1, 128.0.0.26, 268
30353526, 256235.887277, 192.0.109.1, 128.0.0.26, 310
30353527, 256235.887281, 192.0.109.1, 128.0.0.26, 310
30353529, 256235.888654, 192.0.109.1, 128.0.0.26, 65
30353530, 256235.888663, 192.0.109.1, 128.0.0.26, 65
30353539, 256235.910649, 192.0.109.1, 128.0.0.26, 347
30353540, 256235.910652, 192.0.109.1, 128.0.0.26, 347
30353546, 256235.939748, 192.0.109.1, 128.0.0.26, 315
30353547, 256235.939751, 192.0.109.1, 128.0.0.26, 315
30353557, 256235.971228, 192.0.109.1, 128.0.0.26, 300
30353558, 256235.971231, 192.0.109.1, 128.0.0.26, 300
