30460342, 257534.048486, 192.0.111.1, 128.0.0.22, 63
30581743, 258013.905449, 192.0.111.1, 128.0.0.22, 63
30581744, 258013.905456, 192.0.111.1, 128.0.0.22, 63
30582579, 258016.775721, 192.0.111.1, 128.0.0.22, 130
30582580, 258016.775726, 192.0.111.1, 128.0.0.22, 130
30582590, 258016.809778, 192.0.111.1, 128.0.0.22, 138
30582591, 258016.809780, 192.0.111.1, 128.0.0.22, 138
30582608, 258016.867542, 192.0.111.1, 128.0.0.22, 127
30582609, 258016.867549, 192.0.111.1, 128.0.0.22, 127
30582626, 258016.922391, 192.0.111.1, 128.0.0.22, 131
30582627, 258016.922394, 192.0.111.1, 128.0.0.22, 131
30582659, 258017.031322, 192.0.111.1, 128.0.0.22, 213
30582660, 258017.031332, 192.0.111.1, 128.0.0.22, 213
30582662, 258017.050932, 192.0.111.1, 128.0.0.22, 221
30582663, 258017.050937, 192.0.111.1, 128.0.0.22, 221
30582685, 258017.109896, 192.0.111.1, 128.0.0.22, 191
30582686, 258017.109899, 192.0.111.1, 128.0.0.22, 191
30582704, 258017.170615, 192.0.111.1, 128.0.0.22, 197
30582705, 258017.170620, 192.0.111.1, 128.0.0.22, 197
30582722, 258017.230202, 192.0.111.1, 128.0.0.22, 187
30582723, 258017.230208, 192.0.111.1, 128.0.0.22, 187
30582739, 258017.289547, 192.0.111.1, 128.0.0.22, 190
30582740, 258017.289553, 192.0.111.1, 128.0.0.22, 190
30582757, 258017.349249, 192.0.111.1, 128.0.0.22, 170
30582758, 258017.349255, 192.0.111.1, 128.0.0.22, 170
30582778, 258017.407094, 192.0.111.1, 128.0.0.22, 171
30582779, 258017.407109, 192.0.111.1, 128.0.0.22, 171
30582799, 258017.481541, 192.0.111.1, 128.0.0.22, 171
30582800, 258017.481546, 192.0.111.1, 128.0.0.22, 171
30582815, 258017.529148, 192.0.111.1, 128.0.0.22, 173
30582816, 258017.529154, 192.0.111.1, 128.0.0.22, 173
30582837, 258017.605097, 192.0.111.1, 128.0.0.22, 170
30582838, 258017.605104, 192.0.111.1, 128.0.0.22, 170
30582861, 258017.683306, 192.0.111.1, 128.0.0.22, 176
30582862, 258017.683312, 192.0.111.1, 128.0.0.22, 176
30582870, 258017.707673, 192.0.111.1, 128.0.0.22, 175
30582871, 258017.707681, 192.0.111.1, 128.0.0.22, 175
30582890, 258017.769890, 192.0.111.1, 128.0.0.22, 200
30582891, 258017.769893, 192.0.111.1, 128.0.0.22, 200
30582918, 258017.872692, 192.0.111.1, 128.0.0.22, 221
30582919, 258017.872694, 192.0.111.1, 128.0.0.22, 221
30582921, 258017.888671, 192.0.111.1, 128.0.0.22, 206
30582922, 258017.888674, 192.0.111.1, 128.0.0.22, 206
30582955, 258017.983864, 192.0.111.1, 128.0.0.22, 198
30582956, 258017.983869, 192.0.111.1, 128.0.0.22, 198
30582964, 258018.009851, 192.0.111.1, 128.0.0.22, 201
30582965, 258018.009857, 192.0.111.1, 128.0.0.22, 201
30582985, 258018.069565, 192.0.111.1, 128.0.0.22, 226
30582986, 258018.069571, 192.0.111.1, 128.0.0.22, 226
30583007, 258018.131025, 192.0.111.1, 128.0.0.22, 216
30583008, 258018.131028, 192.0.111.1, 128.0.0.22, 216
30583031, 258018.209122, 192.0.111.1, 128.0.0.22, 195
30583032, 258018.209125, 192.0.111.1, 128.0.0.22, 195
30583044, 258018.247205, 192.0.111.1, 128.0.0.22, 184
30583045, 258018.247208, 192.0.111.1, 128.0.0.22, 184
30583075, 258018.371889, 192.0.111.1, 128.0.0.22, 190
30583076, 258018.371902, 192.0.111.1, 128.0.0.22, 190
30583098, 258018.450471, 192.0.111.1, 128.0.0.22, 183
30583099, 258018.450586, 192.0.111.1, 128.0.0.22, 183
30583126, 258018.540903, 192.0.111.1, 128.0.0.22, 176
30583127, 258018.540906, 192.0.111.1, 128.0.0.22, 176
30583131, 258018.547899, 192.0.111.1, 128.0.0.22, 171
30583132, 258018.547902, 192.0.111.1, 128.0.0.22, 171
30583149, 258018.605249, 192.0.111.1, 128.0.0.22, 180
30583150, 258018.605257, 192.0.111.1, 128.0.0.22, 180
30583168, 258018.664835, 192.0.111.1, 128.0.0.22, 156
30583169, 258018.664841, 192.0.111.1, 128.0.0.22, 156
30583193, 258018.744406, 192.0.111.1, 128.0.0.22, 151
30583194, 258018.744409, 192.0.111.1, 128.0.0.22, 151
30583207, 258018.800626, 192.0.111.1, 128.0.0.22, 158
30583208, 258018.800636, 192.0.111.1, 128.0.0.22, 158
30583219, 258018.821119, 192.0.111.1, 128.0.0.22, 157
30583220, 258018.821121, 192.0.111.1, 128.0.0.22, 157
30583223, 258018.827734, 192.0.111.1, 128.0.0.22, 135
30583224, 258018.827739, 192.0.111.1, 128.0.0.22, 135
30583246, 258018.899699, 192.0.111.1, 128.0.0.22, 134
30583247, 258018.899817, 192.0.111.1, 128.0.0.22, 134
30583249, 258018.905810, 192.0.111.1, 128.0.0.22, 156
30583250, 258018.905813, 192.0.111.1, 128.0.0.22, 156
30583256, 258018.911434, 192.0.111.1, 128.0.0.22, 166
30583257, 258018.911440, 192.0.111.1, 128.0.0.22, 166
30583269, 258018.949782, 192.0.111.1, 128.0.0.22, 154
30583270, 258018.949785, 192.0.111.1, 128.0.0.22, 154
30583272, 258018.958402, 192.0.111.1, 128.0.0.22, 156
30583273, 258018.958405, 192.0.111.1, 128.0.0.22, 156
30583280, 258018.968898, 192.0.111.1, 128.0.0.22, 165
30583281, 258018.968903, 192.0.111.1, 128.0.0.22, 165
30583287, 258018.998509, 192.0.111.1, 128.0.0.22, 148
30583288, 258018.998512, 192.0.111.1, 128.0.0.22, 148
30583299, 258019.027875, 192.0.111.1, 128.0.0.22, 137
30583300, 258019.027878, 192.0.111.1, 128.0.0.22, 137
30583311, 258019.060877, 192.0.111.1, 128.0.0.22, 154
30583312, 258019.060879, 192.0.111.1, 128.0.0.22, 154
30583351, 258019.204636, 192.0.111.1, 128.0.0.22, 169
30583352, 258019.204642, 192.0.111.1, 128.0.0.22, 169
30583356, 258019.213397, 192.0.111.1, 128.0.0.22, 154
30583357, 258019.213400, 192.0.111.1, 128.0.0.22, 154
30583362, 258019.217641, 192.0.111.1, 128.0.0.22, 147
30583363, 258019.217649, 192.0.111.1, 128.0.0.22, 147
30583365, 258019.222504, 192.0.111.1, 128.0.0.22, 162
30583366, 258019.222507, 192.0.111.1, 128.0.0.22, 162
30583368, 258019.229495, 192.0.111.1, 128.0.0.22, 157
30583369, 258019.229617, 192.0.111.1, 128.0.0.22, 157
30583371, 258019.242115, 192.0.111.1, 128.0.0.22, 135
30583372, 258019.242123, 192.0.111.1, 128.0.0.22, 135
30583398, 258019.316814, 192.0.111.1, 128.0.0.22, 149
30583399, 258019.316821, 192.0.111.1, 128.0.0.22, 149
30583409, 258019.344048, 192.0.111.1, 128.0.0.22, 155
30583410, 258019.344053, 192.0.111.1, 128.0.0.22, 155
30583412, 258019.347793, 192.0.111.1, 128.0.0.22, 142
30583413, 258019.347796, 192.0.111.1, 128.0.0.22, 142
30583415, 258019.358161, 192.0.111.1, 128.0.0.22, 140
30583416, 258019.358165, 192.0.111.1, 128.0.0.22, 140
30583426, 258019.388897, 192.0.111.1, 128.0.0.22, 144
30583427, 258019.388904, 192.0.111.1, 128.0.0.22, 144
30583437, 258019.418127, 192.0.111.1, 128.0.0.22, 142
30583438, 258019.418130, 192.0.111.1, 128.0.0.22, 142
30583466, 258019.508705, 192.0.111.1, 128.0.0.22, 143
30583467, 258019.508707, 192.0.111.1, 128.0.0.22, 143
30583472, 258019.513079, 192.0.111.1, 128.0.0.22, 149
30583473, 258019.513081, 192.0.111.1, 128.0.0.22, 149
30583476, 258019.522321, 192.0.111.1, 128.0.0.22, 160
30583477, 258019.522327, 192.0.111.1, 128.0.0.22, 160
30583481, 258019.538694, 192.0.111.1, 128.0.0.22, 150
30583482, 258019.538697, 192.0.111.1, 128.0.0.22, 150
30583498, 258019.578910, 192.0.111.1, 128.0.0.22, 144
30583499, 258019.578916, 192.0.111.1, 128.0.0.22, 144
30583514, 258019.629412, 192.0.111.1, 128.0.0.22, 160
30583515, 258019.629414, 192.0.111.1, 128.0.0.22, 160
30583516, 258019.634249, 192.0.111.1, 128.0.0.22, 164
30583517, 258019.634254, 192.0.111.1, 128.0.0.22, 164
30583525, 258019.658485, 192.0.111.1, 128.0.0.22, 146
30583526, 258019.658493, 192.0.111.1, 128.0.0.22, 146
30583538, 258019.688216, 192.0.111.1, 128.0.0.22, 138
30583539, 258019.688224, 192.0.111.1, 128.0.0.22, 138
30583555, 258019.742951, 192.0.111.1, 128.0.0.22, 153
30583556, 258019.742954, 192.0.111.1, 128.0.0.22, 153
30583600, 258019.883848, 192.0.111.1, 128.0.0.22, 147
30583601, 258019.883856, 192.0.111.1, 128.0.0.22, 147
30583604, 258019.890721, 192.0.111.1, 128.0.0.22, 148
30583605, 258019.890731, 192.0.111.1, 128.0.0.22, 148
30583607, 258019.898217, 192.0.111.1, 128.0.0.22, 175
30583608, 258019.898222, 192.0.111.1, 128.0.0.22, 175
30583613, 258019.906957, 192.0.111.1, 128.0.0.22, 170
30583614, 258019.906960, 192.0.111.1, 128.0.0.22, 170
30583619, 258019.913841, 192.0.111.1, 128.0.0.22, 157
30583620, 258019.913847, 192.0.111.1, 128.0.0.22, 157
30583622, 258019.926696, 192.0.111.1, 128.0.0.22, 171
30583623, 258019.926702, 192.0.111.1, 128.0.0.22, 171
30583626, 258019.931440, 192.0.111.1, 128.0.0.22, 163
30583627, 258019.931443, 192.0.111.1, 128.0.0.22, 163
30583635, 258019.956684, 192.0.111.1, 128.0.0.22, 168
30583636, 258019.956687, 192.0.111.1, 128.0.0.22, 168
30583645, 258019.987293, 192.0.111.1, 128.0.0.22, 161
30583646, 258019.987299, 192.0.111.1, 128.0.0.22, 161
30583671, 258020.071119, 192.0.111.1, 128.0.0.22, 159
30583672, 258020.071122, 192.0.111.1, 128.0.0.22, 159
30583674, 258020.078233, 192.0.111.1, 128.0.0.22, 143
30583675, 258020.078239, 192.0.111.1, 128.0.0.22, 143
30583678, 258020.083402, 192.0.111.1, 128.0.0.22, 163
30583679, 258020.083410, 192.0.111.1, 128.0.0.22, 163
30583688, 258020.107087, 192.0.111.1, 128.0.0.22, 183
30583689, 258020.107091, 192.0.111.1, 128.0.0.22, 183
30583696, 258020.138333, 192.0.111.1, 128.0.0.22, 190
30583697, 258020.138336, 192.0.111.1, 128.0.0.22, 190
30583712, 258020.165936, 192.0.111.1, 128.0.0.22, 147
30583713, 258020.165939, 192.0.111.1, 128.0.0.22, 147
30583723, 258020.196413, 192.0.111.1, 128.0.0.22, 142
30583724, 258020.196422, 192.0.111.1, 128.0.0.22, 142
30583736, 258020.228390, 192.0.111.1, 128.0.0.22, 195
30583737, 258020.228396, 192.0.111.1, 128.0.0.22, 195
30583752, 258020.275104, 192.0.111.1, 128.0.0.22, 164
30583753, 258020.275106, 192.0.111.1, 128.0.0.22, 164
30583758, 258020.287484, 192.0.111.1, 128.0.0.22, 165
30583759, 258020.287492, 192.0.111.1, 128.0.0.22, 165
30583767, 258020.317209, 192.0.111.1, 128.0.0.22, 163
30583768, 258020.317212, 192.0.111.1, 128.0.0.22, 163
30583778, 258020.350201, 192.0.111.1, 128.0.0.22, 169
30583779, 258020.350215, 192.0.111.1, 128.0.0.22, 169
30583789, 258020.378185, 192.0.111.1, 128.0.0.22, 174
30583790, 258020.378189, 192.0.111.1, 128.0.0.22, 174
30583800, 258020.406797, 192.0.111.1, 128.0.0.22, 171
30583801, 258020.406803, 192.0.111.1, 128.0.0.22, 171
30583810, 258020.436522, 192.0.111.1, 128.0.0.22, 170
30583811, 258020.436531, 192.0.111.1, 128.0.0.22, 170
30583822, 258020.467249, 192.0.111.1, 128.0.0.22, 172
30583823, 258020.467254, 192.0.111.1, 128.0.0.22, 172
30583833, 258020.496622, 192.0.111.1, 128.0.0.22, 155
30583834, 258020.496630, 192.0.111.1, 128.0.0.22, 155
30583844, 258020.526841, 192.0.111.1, 128.0.0.22, 155
30583845, 258020.526849, 192.0.111.1, 128.0.0.22, 155
30583866, 258020.590423, 192.0.111.1, 128.0.0.22, 157
30583867, 258020.590428, 192.0.111.1, 128.0.0.22, 157
30583870, 258020.594670, 192.0.111.1, 128.0.0.22, 149
30583871, 258020.594673, 192.0.111.1, 128.0.0.22, 149
30583876, 258020.616909, 192.0.111.1, 128.0.0.22, 155
30583877, 258020.616914, 192.0.111.1, 128.0.0.22, 155
30583888, 258020.647266, 192.0.111.1, 128.0.0.22, 153
30583889, 258020.647271, 192.0.111.1, 128.0.0.22, 153
30583925, 258020.757081, 192.0.111.1, 128.0.0.22, 137
30583926, 258020.757083, 192.0.111.1, 128.0.0.22, 137
30583927, 258020.759568, 192.0.111.1, 128.0.0.22, 87
30583928, 258020.759573, 192.0.111.1, 128.0.0.22, 87
30583938, 258020.769204, 192.0.111.1, 128.0.0.22, 137
30583939, 258020.769215, 192.0.111.1, 128.0.0.22, 137
30583955, 258020.811161, 192.0.111.1, 128.0.0.22, 138
30583956, 258020.811165, 192.0.111.1, 128.0.0.22, 138
30583958, 258020.817782, 192.0.111.1, 128.0.0.22, 143
30583959, 258020.817785, 192.0.111.1, 128.0.0.22, 143
30583967, 258020.843404, 192.0.111.1, 128.0.0.22, 184
30583968, 258020.843412, 192.0.111.1, 128.0.0.22, 184
30583982, 258020.890364, 192.0.111.1, 128.0.0.22, 216
30583983, 258020.890367, 192.0.111.1, 128.0.0.22, 216
30583986, 258020.895992, 192.0.111.1, 128.0.0.22, 132
30583987, 258020.896005, 192.0.111.1, 128.0.0.22, 132
30584000, 258020.938089, 192.0.111.1, 128.0.0.22, 218
30584001, 258020.938092, 192.0.111.1, 128.0.0.22, 218
30584032, 258021.047519, 192.0.111.1, 128.0.0.22, 221
30584033, 258021.047524, 192.0.111.1, 128.0.0.22, 221
30584037, 258021.058387, 192.0.111.1, 128.0.0.22, 216
30584038, 258021.058390, 192.0.111.1, 128.0.0.22, 216
30584040, 258021.067388, 192.0.111.1, 128.0.0.22, 215
30584041, 258021.067396, 192.0.111.1, 128.0.0.22, 215
30584046, 258021.073629, 192.0.111.1, 128.0.0.22, 209
30584047, 258021.073633, 192.0.111.1, 128.0.0.22, 209
30584050, 258021.077376, 192.0.111.1, 128.0.0.22, 127
30584051, 258021.077379, 192.0.111.1, 128.0.0.22, 127
30584057, 258021.101989, 192.0.111.1, 128.0.0.22, 208
30584058, 258021.101997, 192.0.111.1, 128.0.0.22, 208
30584067, 258021.129848, 192.0.111.1, 128.0.0.22, 209
30584068, 258021.129851, 192.0.111.1, 128.0.0.22, 209
30584077, 258021.159733, 192.0.111.1, 128.0.0.22, 205
30584078, 258021.159738, 192.0.111.1, 128.0.0.22, 205
30584097, 258021.235160, 192.0.111.1, 128.0.0.22, 206
30584098, 258021.235165, 192.0.111.1, 128.0.0.22, 206
30584099, 258021.245165, 192.0.111.1, 128.0.0.22, 211
30584100, 258021.245171, 192.0.111.1, 128.0.0.22, 211
30584109, 258021.254894, 192.0.111.1, 128.0.0.22, 113
30584110, 258021.254898, 192.0.111.1, 128.0.0.22, 113
30584117, 258021.277905, 192.0.111.1, 128.0.0.22, 178
30584118, 258021.277913, 192.0.111.1, 128.0.0.22, 178
30584126, 258021.308255, 192.0.111.1, 128.0.0.22, 171
30584127, 258021.308263, 192.0.111.1, 128.0.0.22, 171
30584149, 258021.383570, 192.0.111.1, 128.0.0.22, 184
30584150, 258021.383576, 192.0.111.1, 128.0.0.22, 184
30584151, 258021.391695, 192.0.111.1, 128.0.0.22, 189
30584152, 258021.391706, 192.0.111.1, 128.0.0.22, 189
30584171, 258021.444427, 192.0.111.1, 128.0.0.22, 185
30584172, 258021.444432, 192.0.111.1, 128.0.0.22, 185
30584173, 258021.450793, 192.0.111.1, 128.0.0.22, 94
30584174, 258021.450801, 192.0.111.1, 128.0.0.22, 94
30584177, 258021.457272, 192.0.111.1, 128.0.0.22, 159
30584178, 258021.457275, 192.0.111.1, 128.0.0.22, 159
30584188, 258021.486508, 192.0.111.1, 128.0.0.22, 147
30584189, 258021.486514, 192.0.111.1, 128.0.0.22, 147
30584198, 258021.516496, 192.0.111.1, 128.0.0.22, 149
30584199, 258021.516499, 192.0.111.1, 128.0.0.22, 149
30584207, 258021.546734, 192.0.111.1, 128.0.0.22, 147
30584208, 258021.546737, 192.0.111.1, 128.0.0.22, 147
30584217, 258021.576718, 192.0.111.1, 128.0.0.22, 144
30584218, 258021.576732, 192.0.111.1, 128.0.0.22, 144
30584226, 258021.605062, 192.0.111.1, 128.0.0.22, 87
30584227, 258021.605068, 192.0.111.1, 128.0.0.22, 87
30584236, 258021.636668, 192.0.111.1, 128.0.0.22, 134
30584237, 258021.636679, 192.0.111.1, 128.0.0.22, 134
30584249, 258021.674517, 192.0.111.1, 128.0.0.22, 127
30584250, 258021.674520, 192.0.111.1, 128.0.0.22, 127
30584256, 258021.697006, 192.0.111.1, 128.0.0.22, 125
30584257, 258021.697014, 192.0.111.1, 128.0.0.22, 125
30584265, 258021.726239, 192.0.111.1, 128.0.0.22, 129
30584266, 258021.726244, 192.0.111.1, 128.0.0.22, 129
30584274, 258021.755843, 192.0.111.1, 128.0.0.22, 131
30584275, 258021.755848, 192.0.111.1, 128.0.0.22, 131
30584283, 258021.785953, 192.0.111.1, 128.0.0.22, 123
30584284, 258021.785959, 192.0.111.1, 128.0.0.22, 123
30584321, 258021.912142, 192.0.111.1, 128.0.0.22, 134
30584322, 258021.912154, 192.0.111.1, 128.0.0.22, 134
30584329, 258021.919506, 192.0.111.1, 128.0.0.22, 133
30584330, 258021.919628, 192.0.111.1, 128.0.0.22, 133
30584331, 258021.925495, 192.0.111.1, 128.0.0.22, 128
30584332, 258021.925501, 192.0.111.1, 128.0.0.22, 128
30584334, 258021.934632, 192.0.111.1, 128.0.0.22, 130
30584335, 258021.934637, 192.0.111.1, 128.0.0.22, 130
30584338, 258021.940146, 192.0.111.1, 128.0.0.22, 136
30584339, 258021.940150, 192.0.111.1, 128.0.0.22, 136
30584346, 258021.966469, 192.0.111.1, 128.0.0.22, 128
30584347, 258021.966474, 192.0.111.1, 128.0.0.22, 128
30584355, 258021.995449, 192.0.111.1, 128.0.0.22, 126
30584356, 258021.995452, 192.0.111.1, 128.0.0.22, 126
30584364, 258022.025561, 192.0.111.1, 128.0.0.22, 128
30584365, 258022.025571, 192.0.111.1, 128.0.0.22, 128
30584379, 258022.069786, 192.0.111.1, 128.0.0.22, 131
30584380, 258022.069794, 192.0.111.1, 128.0.0.22, 131
30584383, 258022.084648, 192.0.111.1, 128.0.0.22, 121
30584384, 258022.084657, 192.0.111.1, 128.0.0.22, 121
30584413, 258022.177597, 192.0.111.1, 128.0.0.22, 120
30584414, 258022.177599, 192.0.111.1, 128.0.0.22, 120
30584427, 258022.215202, 192.0.111.1, 128.0.0.22, 125
30584428, 258022.215210, 192.0.111.1, 128.0.0.22, 125
30584431, 258022.220949, 192.0.111.1, 128.0.0.22, 128
30584432, 258022.220953, 192.0.111.1, 128.0.0.22, 128
30584451, 258022.298169, 192.0.111.1, 128.0.0.22, 127
30584452, 258022.298177, 192.0.111.1, 128.0.0.22, 127
30584460, 258022.327260, 192.0.111.1, 128.0.0.22, 130
30584461, 258022.327265, 192.0.111.1, 128.0.0.22, 130
30584465, 258022.330747, 192.0.111.1, 128.0.0.22, 126
30584466, 258022.330751, 192.0.111.1, 128.0.0.22, 126
30584469, 258022.336370, 192.0.111.1, 128.0.0.22, 128
30584470, 258022.336373, 192.0.111.1, 128.0.0.22, 128
30584473, 258022.346374, 192.0.111.1, 128.0.0.22, 131
30584474, 258022.346377, 192.0.111.1, 128.0.0.22, 131
30584484, 258022.377114, 192.0.111.1, 128.0.0.22, 128
30584485, 258022.377116, 192.0.111.1, 128.0.0.22, 128
30584486, 258022.383472, 192.0.111.1, 128.0.0.22, 126
30584487, 258022.383478, 192.0.111.1, 128.0.0.22, 126
30584496, 258022.413447, 192.0.111.1, 128.0.0.22, 128
30584497, 258022.413450, 192.0.111.1, 128.0.0.22, 128
30584506, 258022.443560, 192.0.111.1, 128.0.0.22, 130
30584507, 258022.443682, 192.0.111.1, 128.0.0.22, 130
30584516, 258022.474309, 192.0.111.1, 128.0.0.22, 130
30584517, 258022.474322, 192.0.111.1, 128.0.0.22, 130
30584524, 258022.506145, 192.0.111.1, 128.0.0.22, 123
30584525, 258022.506152, 192.0.111.1, 128.0.0.22, 123
30584534, 258022.534504, 192.0.111.1, 128.0.0.22, 124
30584535, 258022.534512, 192.0.111.1, 128.0.0.22, 124
30584564, 258022.655057, 192.0.111.1, 128.0.0.22, 131
30584565, 258022.655183, 192.0.111.1, 128.0.0.22, 131
30584571, 258022.666554, 192.0.111.1, 128.0.0.22, 126
30584572, 258022.666565, 192.0.111.1, 128.0.0.22, 126
30584575, 258022.670425, 192.0.111.1, 128.0.0.22, 124
30584576, 258022.670428, 192.0.111.1, 128.0.0.22, 124
30584577, 258022.675800, 192.0.111.1, 128.0.0.22, 125
30584578, 258022.675802, 192.0.111.1, 128.0.0.22, 125
30584586, 258022.683426, 192.0.111.1, 128.0.0.22, 127
30584587, 258022.683429, 192.0.111.1, 128.0.0.22, 127
30584599, 258022.718026, 192.0.111.1, 128.0.0.22, 125
30584600, 258022.718034, 192.0.111.1, 128.0.0.22, 125
30584608, 258022.747899, 192.0.111.1, 128.0.0.22, 131
30584609, 258022.747902, 192.0.111.1, 128.0.0.22, 131
30584619, 258022.778977, 192.0.111.1, 128.0.0.22, 143
30584620, 258022.778981, 192.0.111.1, 128.0.0.22, 143
30584624, 258022.807991, 192.0.111.1, 128.0.0.22, 142
30584625, 258022.807994, 192.0.111.1, 128.0.0.22, 142
30584633, 258022.837816, 192.0.111.1, 128.0.0.22, 128
30584634, 258022.837823, 192.0.111.1, 128.0.0.22, 128
30584642, 258022.868303, 192.0.111.1, 128.0.0.22, 134
30584643, 258022.868311, 192.0.111.1, 128.0.0.22, 134
30584650, 258022.892408, 192.0.111.1, 128.0.0.22, 134
30584651, 258022.892412, 192.0.111.1, 128.0.0.22, 134
30584662, 258022.930045, 192.0.111.1, 128.0.0.22, 133
30584663, 258022.930053, 192.0.111.1, 128.0.0.22, 133
30584671, 258022.958252, 192.0.111.1, 128.0.0.22, 127
30584672, 258022.958258, 192.0.111.1, 128.0.0.22, 127
30584728, 258023.141383, 192.0.111.1, 128.0.0.22, 124
30584729, 258023.141386, 192.0.111.1, 128.0.0.22, 124
30584735, 258023.158378, 192.0.111.1, 128.0.0.22, 128
30584736, 258023.158387, 192.0.111.1, 128.0.0.22, 128
30584737, 258023.163872, 192.0.111.1, 128.0.0.22, 130
30584738, 258023.163878, 192.0.111.1, 128.0.0.22, 130
30584740, 258023.170249, 192.0.111.1, 128.0.0.22, 125
30584741, 258023.170257, 192.0.111.1, 128.0.0.22, 125
30584746, 258023.175738, 192.0.111.1, 128.0.0.22, 133
30584747, 258023.175743, 192.0.111.1, 128.0.0.22, 133
30584754, 258023.199349, 192.0.111.1, 128.0.0.22, 133
30584755, 258023.199353, 192.0.111.1, 128.0.0.22, 133
30584758, 258023.206720, 192.0.111.1, 128.0.0.22, 124
30584759, 258023.206726, 192.0.111.1, 128.0.0.22, 124
30584762, 258023.210720, 192.0.111.1, 128.0.0.22, 124
30584763, 258023.210730, 192.0.111.1, 128.0.0.22, 124
30584766, 258023.225215, 192.0.111.1, 128.0.0.22, 131
30584767, 258023.225217, 192.0.111.1, 128.0.0.22, 131
30584776, 258023.255697, 192.0.111.1, 128.0.0.22, 129
30584777, 258023.255705, 192.0.111.1, 128.0.0.22, 129
30584786, 258023.285434, 192.0.111.1, 128.0.0.22, 126
30584787, 258023.285436, 192.0.111.1, 128.0.0.22, 126
30584795, 258023.316656, 192.0.111.1, 128.0.0.22, 124
30584796, 258023.316659, 192.0.111.1, 128.0.0.22, 124
30584805, 258023.344205, 192.0.111.1, 128.0.0.22, 134
30584806, 258023.344219, 192.0.111.1, 128.0.0.22, 134
30584824, 258023.408106, 192.0.111.1, 128.0.0.22, 165
30584825, 258023.408111, 192.0.111.1, 128.0.0.22, 165
30584845, 258023.490554, 192.0.111.1, 128.0.0.22, 181
30584846, 258023.490562, 192.0.111.1, 128.0.0.22, 181
30584848, 258023.497295, 192.0.111.1, 128.0.0.22, 181
30584849, 258023.497298, 192.0.111.1, 128.0.0.22, 181
30584870, 258023.582617, 192.0.111.1, 128.0.0.22, 109
30584871, 258023.582621, 192.0.111.1, 128.0.0.22, 109
30584877, 258023.589884, 192.0.111.1, 128.0.0.22, 179
30584878, 258023.589886, 192.0.111.1, 128.0.0.22, 179
