28564247, 197967.437075, 192.0.100.1, 128.0.0.52, 63
29010377, 199087.267579, 192.0.100.1, 128.0.0.52, 63
29010378, 199087.267582, 192.0.100.1, 128.0.0.52, 63
29014918, 199107.233435, 192.0.100.1, 128.0.0.52, 63
29014919, 199107.233438, 192.0.100.1, 128.0.0.52, 63
29019480, 199127.218407, 192.0.100.1, 128.0.0.52, 63
29019481, 199127.218410, 192.0.100.1, 128.0.0.52, 63
29023999, 199147.261467, 192.0.100.1, 128.0.0.52, 63
29024000, 199147.261470, 192.0.100.1, 128.0.0.52, 63
29028392, 199167.222710, 192.0.100.1, 128.0.0.52, 63
29028393, 199167.222716, 192.0.100.1, 128.0.0.52, 63
29032932, 199187.265765, 192.0.100.1, 128.0.0.52, 63
29032933, 199187.265768, 192.0.100.1, 128.0.0.52, 63
29037281, 199207.246240, 192.0.100.1, 128.0.0.52, 63
29037282, 199207.246246, 192.0.100.1, 128.0.0.52, 63
29041842, 199227.228588, 192.0.100.1, 128.0.0.52, 63
29041843, 199227.228591, 192.0.100.1, 128.0.0.52, 63
29046364, 199247.221556, 192.0.100.1, 128.0.0.52, 63
29046365, 199247.221564, 192.0.100.1, 128.0.0.52, 63
29050815, 199267.251627, 192.0.100.1, 128.0.0.52, 63
29050816, 199267.251633, 192.0.100.1, 128.0.0.52, 63
29055310, 199287.233472, 192.0.100.1, 128.0.0.52, 63
29055311, 199287.233475, 192.0.100.1, 128.0.0.52, 63
29059872, 199307.236932, 192.0.100.1, 128.0.0.52, 63
29059873, 199307.236935, 192.0.100.1, 128.0.0.52, 63
29064334, 199327.238773, 192.0.100.1, 128.0.0.52, 63
29064335, 199327.238776, 192.0.100.1, 128.0.0.52, 63
29068846, 199347.229237, 192.0.100.1, 128.0.0.52, 63
29068847, 199347.229240, 192.0.100.1, 128.0.0.52, 63
29073238, 199367.216582, 192.0.100.1, 128.0.0.52, 63
29073239, 199367.216585, 192.0.100.1, 128.0.0.52, 63
29077626, 199387.243403, 192.0.100.1, 128.0.0.52, 63
29077627, 199387.243407, 192.0.100.1, 128.0.0.52, 63
29082005, 199407.243740, 192.0.100.1, 128.0.0.52, 63
29082006, 199407.243744, 192.0.100.1, 128.0.0.52, 63
29086339, 199427.219359, 192.0.100.1, 128.0.0.52, 63
29086340, 199427.219362, 192.0.100.1, 128.0.0.52, 63
29090841, 199447.250915, 192.0.100.1, 128.0.0.52, 63
29090842, 199447.250920, 192.0.100.1, 128.0.0.52, 63
29095396, 199467.226014, 192.0.100.1, 128.0.0.52, 63
29095397, 199467.226018, 192.0.100.1, 128.0.0.52, 63
29099965, 199487.260579, 192.0.100.1, 128.0.0.52, 63
29099966, 199487.260583, 192.0.100.1, 128.0.0.52, 63
29104528, 199507.241930, 192.0.100.1, 128.0.0.52, 63
29104529, 199507.241933, 192.0.100.1, 128.0.0.52, 63
29109121, 199527.220031, 192.0.100.1, 128.0.0.52, 63
29109122, 199527.220033, 192.0.100.1, 128.0.0.52, 63
29113650, 199547.229237, 192.0.100.1, 128.0.0.52, 63
29113651, 199547.229240, 192.0.100.1, 128.0.0.52, 63
29118200, 199567.238328, 192.0.100.1, 128.0.0.52, 63
29118201, 199567.238331, 192.0.100.1, 128.0.0.52, 63
29122792, 199587.240287, 192.0.100.1, 128.0.0.52, 63
29122793, 199587.240290, 192.0.100.1, 128.0.0.52, 63
29127213, 199607.228377, 192.0.100.1, 128.0.0.52, 63
29127214, 199607.228380, 192.0.100.1, 128.0.0.52, 63
29131721, 199627.233222, 192.0.100.1, 128.0.0.52, 63
29131722, 199627.233224, 192.0.100.1, 128.0.0.52, 63
29136204, 199647.213452, 192.0.100.1, 128.0.0.52, 63
29136205, 199647.213455, 192.0.100.1, 128.0.0.52, 63
29140764, 199667.244754, 192.0.100.1, 128.0.0.52, 63
29140765, 199667.244757, 192.0.100.1, 128.0.0.52, 63
29145101, 199687.217626, 192.0.100.1, 128.0.0.52, 63
29145102, 199687.217737, 192.0.100.1, 128.0.0.52, 63
29148901, 199707.222950, 192.0.100.1, 128.0.0.52, 63
29148902, 199707.222956, 192.0.100.1, 128.0.0.52, 63
29152590, 199727.229653, 192.0.100.1, 128.0.0.52, 63
29152591, 199727.229657, 192.0.100.1, 128.0.0.52, 63
29156254, 199747.238990, 192.0.100.1, 128.0.0.52, 63
29156255, 199747.238994, 192.0.100.1, 128.0.0.52, 63
29159884, 199767.254945, 192.0.100.1, 128.0.0.52, 63
29159885, 199767.254950, 192.0.100.1, 128.0.0.52, 63
29163491, 199787.222546, 192.0.100.1, 128.0.0.52, 63
29163492, 199787.222549, 192.0.100.1, 128.0.0.52, 63
29167093, 199807.222013, 192.0.100.1, 128.0.0.52, 63
29167094, 199807.222020, 192.0.100.1, 128.0.0.52, 63
29170857, 199827.250334, 192.0.100.1, 128.0.0.52, 63
29170858, 199827.250339, 192.0.100.1, 128.0.0.52, 63
29174713, 199847.257914, 192.0.100.1, 128.0.0.52, 63
29174714, 199847.257917, 192.0.100.1, 128.0.0.52, 63
