30325660, 255835.136955, 192.0.108.1, 128.0.0.26, 63
30325661, 255835.136958, 192.0.108.1, 128.0.0.26, 63
30326404, 255855.903329, 192.0.108.1, 128.0.0.26, 63
30326405, 255855.903335, 192.0.108.1, 128.0.0.26, 63
30327059, 255874.954990, 192.0.108.1, 128.0.0.26, 63
30327060, 255874.954995, 192.0.108.1, 128.0.0.26, 63
30327791, 255895.924860, 192.0.108.1, 128.0.0.26, 63
30327792, 255895.924865, 192.0.108.1, 128.0.0.26, 63
30328479, 255914.956893, 192.0.108.1, 128.0.0.26, 63
30328480, 255914.956896, 192.0.108.1, 128.0.0.26, 63
30329207, 255935.930140, 192.0.108.1, 128.0.0.26, 63
30329208, 255935.930143, 192.0.108.1, 128.0.0.26, 63
30329876, 255954.958080, 192.0.108.1, 128.0.0.26, 63
30329877, 255954.958083, 192.0.108.1, 128.0.0.26, 63
30330627, 255975.922321, 192.0.108.1, 128.0.0.26, 63
30330628, 255975.922324, 192.0.108.1, 128.0.0.26, 63
30331294, 255994.958597, 192.0.108.1, 128.0.0.26, 63
30331295, 255994.958600, 192.0.108.1, 128.0.0.26, 63
30332033, 256015.936598, 192.0.108.1, 128.0.0.26, 63
30332034, 256015.936606, 192.0.108.1, 128.0.0.26, 63
30332756, 256035.947542, 192.0.108.1, 128.0.0.26, 63
30332757, 256035.947545, 192.0.108.1, 128.0.0.26, 63
30333479, 256056.940526, 192.0.108.1, 128.0.0.26, 63
30333480, 256056.940529, 192.0.108.1, 128.0.0.26, 63
30334197, 256076.960350, 192.0.108.1, 128.0.0.26, 63
30334198, 256076.960355, 192.0.108.1, 128.0.0.26, 63
30334927, 256097.938340, 192.0.108.1, 128.0.0.26, 63
30334928, 256097.938343, 192.0.108.1, 128.0.0.26, 63
30335619, 256117.935924, 192.0.108.1, 128.0.0.26, 63
30335620, 256117.935928, 192.0.108.1, 128.0.0.26, 63
30336907, 256137.946008, 192.0.108.1, 128.0.0.26, 63
30336908, 256137.946019, 192.0.108.1, 128.0.0.26, 63
30340020, 256157.963822, 192.0.108.1, 128.0.0.26, 63
30340021, 256157.963826, 192.0.108.1, 128.0.0.26, 63
30343271, 256177.967032, 192.0.108.1, 128.0.0.26, 63
30343272, 256177.967038, 192.0.108.1, 128.0.0.26, 63
30346686, 256198.959262, 192.0.108.1, 128.0.0.26, 63
30346687, 256198.959265, 192.0.108.1, 128.0.0.26, 63
30349720, 256217.980060, 192.0.108.1, 128.0.0.26, 63
30349721, 256217.980063, 192.0.108.1, 128.0.0.26, 63
30351363, 256228.163556, 192.0.108.1, 128.0.0.26, 130
30351364, 256228.163558, 192.0.108.1, 128.0.0.26, 130
30351376, 256228.224405, 192.0.108.1, 128.0.0.26, 127
30351377, 256228.224407, 192.0.108.1, 128.0.0.26, 127
30351389, 256228.281357, 192.0.108.1, 128.0.0.26, 122
30351390, 256228.281360, 192.0.108.1, 128.0.0.26, 122
30351402, 256228.342081, 192.0.108.1, 128.0.0.26, 128
30351403, 256228.342086, 192.0.108.1, 128.0.0.26, 128
30351415, 256228.402534, 192.0.108.1, 128.0.0.26, 124
30351416, 256228.402537, 192.0.108.1, 128.0.0.26, 124
30351428, 256228.461883, 192.0.108.1, 128.0.0.26, 120
30351429, 256228.461885, 192.0.108.1, 128.0.0.26, 120
30351444, 256228.522101, 192.0.108.1, 128.0.0.26, 116
30351445, 256228.522104, 192.0.108.1, 128.0.0.26, 116
30351459, 256228.582936, 192.0.108.1, 128.0.0.26, 124
30351460, 256228.582942, 192.0.108.1, 128.0.0.26, 124
30351475, 256228.640028, 192.0.108.1, 128.0.0.26, 121
30351476, 256228.640031, 192.0.108.1, 128.0.0.26, 121
30351491, 256228.700104, 192.0.108.1, 128.0.0.26, 121
30351492, 256228.700108, 192.0.108.1, 128.0.0.26, 121
30351507, 256228.760698, 192.0.108.1, 128.0.0.26, 120
30351508, 256228.760706, 192.0.108.1, 128.0.0.26, 120
30351520, 256228.820805, 192.0.108.1, 128.0.0.26, 119
30351521, 256228.820809, 192.0.108.1, 128.0.0.26, 119
30351536, 256228.883869, 192.0.108.1, 128.0.0.26, 120
30351537, 256228.883872, 192.0.108.1, 128.0.0.26, 120
30351550, 256228.944457, 192.0.108.1, 128.0.0.26, 128
30351551, 256228.944462, 192.0.108.1, 128.0.0.26, 128
30351567, 256229.002301, 192.0.108.1, 128.0.0.26, 128
30351568, 256229.002309, 192.0.108.1, 128.0.0.26, 128
30351580, 256229.062887, 192.0.108.1, 128.0.0.26, 121
30351581, 256229.062893, 192.0.108.1, 128.0.0.26, 121
30351593, 256229.123600, 192.0.108.1, 128.0.0.26, 117
30351594, 256229.123603, 192.0.108.1, 128.0.0.26, 117
30351608, 256229.182819, 192.0.108.1, 128.0.0.26, 127
30351609, 256229.182822, 192.0.108.1, 128.0.0.26, 127
30351622, 256229.241042, 192.0.108.1, 128.0.0.26, 132
30351623, 256229.241045, 192.0.108.1, 128.0.0.26, 132
30351637, 256229.301282, 192.0.108.1, 128.0.0.26, 119
30351638, 256229.301289, 192.0.108.1, 128.0.0.26, 119
30351652, 256229.360336, 192.0.108.1, 128.0.0.26, 121
30351653, 256229.360346, 192.0.108.1, 128.0.0.26, 121
30351666, 256229.422940, 192.0.108.1, 128.0.0.26, 130
30351667, 256229.422943, 192.0.108.1, 128.0.0.26, 130
30351681, 256229.480765, 192.0.108.1, 128.0.0.26, 135
30351682, 256229.480773, 192.0.108.1, 128.0.0.26, 135
30351695, 256229.540731, 192.0.108.1, 128.0.0.26, 132
30351696, 256229.540733, 192.0.108.1, 128.0.0.26, 132
30351711, 256229.600321, 192.0.108.1, 128.0.0.26, 111
30351712, 256229.600326, 192.0.108.1, 128.0.0.26, 111
30351725, 256229.661653, 192.0.108.1, 128.0.0.26, 128
30351726, 256229.661658, 192.0.108.1, 128.0.0.26, 128
30351740, 256229.721114, 192.0.108.1, 128.0.0.26, 126
30351741, 256229.721117, 192.0.108.1, 128.0.0.26, 126
30351755, 256229.781832, 192.0.108.1, 128.0.0.26, 144
30351756, 256229.781835, 192.0.108.1, 128.0.0.26, 144
30351771, 256229.841308, 192.0.108.1, 128.0.0.26, 131
30351772, 256229.841311, 192.0.108.1, 128.0.0.26, 131
30351786, 256229.905629, 192.0.108.1, 128.0.0.26, 132
30351787, 256229.905632, 192.0.108.1, 128.0.0.26, 132
30351802, 256229.964981, 192.0.108.1, 128.0.0.26, 126
30351803, 256229.964992, 192.0.108.1, 128.0.0.26, 126
30351820, 256230.025187, 192.0.108.1, 128.0.0.26, 145
30351821, 256230.025190, 192.0.108.1, 128.0.0.26, 145
30351838, 256230.105761, 192.0.108.1, 128.0.0.26, 141
30351839, 256230.105766, 192.0.108.1, 128.0.0.26, 141
30351851, 256230.147891, 192.0.108.1, 128.0.0.26, 129
30351852, 256230.147894, 192.0.108.1, 128.0.0.26, 129
30351865, 256230.201325, 192.0.108.1, 128.0.0.26, 127
30351866, 256230.201328, 192.0.108.1, 128.0.0.26, 127
30351877, 256230.265424, 192.0.108.1, 128.0.0.26, 125
30351878, 256230.265427, 192.0.108.1, 128.0.0.26, 125
30351892, 256230.323636, 192.0.108.1, 128.0.0.26, 143
30351893, 256230.323638, 192.0.108.1, 128.0.0.26, 143
30351908, 256230.386601, 192.0.108.1, 128.0.0.26, 135
30351909, 256230.386604, 192.0.108.1, 128.0.0.26, 135
30351918, 256230.447178, 192.0.108.1, 128.0.0.26, 144
30351919, 256230.447181, 192.0.108.1, 128.0.0.26, 144
30351933, 256230.501783, 192.0.108.1, 128.0.0.26, 155
30351934, 256230.501798, 192.0.108.1, 128.0.0.26, 155
30351949, 256230.561487, 192.0.108.1, 128.0.0.26, 162
30351950, 256230.561492, 192.0.108.1, 128.0.0.26, 162
30351965, 256230.625578, 192.0.108.1, 128.0.0.26, 151
30351966, 256230.625584, 192.0.108.1, 128.0.0.26, 151
30351981, 256230.685787, 192.0.108.1, 128.0.0.26, 152
30351982, 256230.685796, 192.0.108.1, 128.0.0.26, 152
30351995, 256230.745378, 192.0.108.1, 128.0.0.26, 148
30351996, 256230.745384, 192.0.108.1, 128.0.0.26, 148
30352010, 256230.805341, 192.0.108.1, 128.0.0.26, 140
30352011, 256230.805352, 192.0.108.1, 128.0.0.26, 140
30352024, 256230.862427, 192.0.108.1, 128.0.0.26, 124
30352025, 256230.862431, 192.0.108.1, 128.0.0.26, 124
30352038, 256230.922517, 192.0.108.1, 128.0.0.26, 127
30352039, 256230.922520, 192.0.108.1, 128.0.0.26, 127
30352052, 256230.983105, 192.0.108.1, 128.0.0.26, 132
30352053, 256230.983110, 192.0.108.1, 128.0.0.26, 132
30352066, 256231.042704, 192.0.108.1, 128.0.0.26, 121
30352067, 256231.042707, 192.0.108.1, 128.0.0.26, 121
30352081, 256231.103295, 192.0.108.1, 128.0.0.26, 143
30352082, 256231.103302, 192.0.108.1, 128.0.0.26, 143
30352095, 256231.162643, 192.0.108.1, 128.0.0.26, 161
30352096, 256231.162646, 192.0.108.1, 128.0.0.26, 161
30352110, 256231.220961, 192.0.108.1, 128.0.0.26, 120
30352111, 256231.220964, 192.0.108.1, 128.0.0.26, 120
30352124, 256231.280950, 192.0.108.1, 128.0.0.26, 139
30352125, 256231.280953, 192.0.108.1, 128.0.0.26, 139
30352141, 256231.340898, 192.0.108.1, 128.0.0.26, 130
30352142, 256231.340901, 192.0.108.1, 128.0.0.26, 130
30352154, 256231.401102, 192.0.108.1, 128.0.0.26, 131
30352155, 256231.401107, 192.0.108.1, 128.0.0.26, 131
30352172, 256231.492048, 192.0.108.1, 128.0.0.26, 257
30352173, 256231.492051, 192.0.108.1, 128.0.0.26, 257
30352183, 256231.524674, 192.0.108.1, 128.0.0.26, 124
30352184, 256231.524677, 192.0.108.1, 128.0.0.26, 124
30352198, 256231.583649, 192.0.108.1, 128.0.0.26, 116
30352199, 256231.583652, 192.0.108.1, 128.0.0.26, 116
30352222, 256231.648088, 192.0.108.1, 128.0.0.26, 130
30352223, 256231.648094, 192.0.108.1, 128.0.0.26, 130
30352238, 256231.702559, 192.0.108.1, 128.0.0.26, 119
30352239, 256231.702568, 192.0.108.1, 128.0.0.26, 119
30352257, 256231.764784, 192.0.108.1, 128.0.0.26, 224
30352258, 256231.764787, 192.0.108.1, 128.0.0.26, 224
30352273, 256231.822474, 192.0.108.1, 128.0.0.26, 124
30352274, 256231.822479, 192.0.108.1, 128.0.0.26, 124
30352290, 256231.882939, 192.0.108.1, 128.0.0.26, 138
30352291, 256231.882945, 192.0.108.1, 128.0.0.26, 138
30352308, 256231.942778, 192.0.108.1, 128.0.0.26, 123
30352309, 256231.942781, 192.0.108.1, 128.0.0.26, 123
30352328, 256232.006245, 192.0.108.1, 128.0.0.26, 136
30352329, 256232.006255, 192.0.108.1, 128.0.0.26, 136
30352349, 256232.074957, 192.0.108.1, 128.0.0.26, 227
30352350, 256232.074959, 192.0.108.1, 128.0.0.26, 227
30352361, 256232.121800, 192.0.108.1, 128.0.0.26, 121
30352362, 256232.121808, 192.0.108.1, 128.0.0.26, 121
30352378, 256232.185631, 192.0.108.1, 128.0.0.26, 122
30352379, 256232.185635, 192.0.108.1, 128.0.0.26, 122
30352398, 256232.244752, 192.0.108.1, 128.0.0.26, 118
30352399, 256232.244754, 192.0.108.1, 128.0.0.26, 118
30352413, 256232.300191, 192.0.108.1, 128.0.0.26, 114
30352414, 256232.300198, 192.0.108.1, 128.0.0.26, 114
30352432, 256232.366152, 192.0.108.1, 128.0.0.26, 200
30352433, 256232.366156, 192.0.108.1, 128.0.0.26, 200
30352451, 256232.422625, 192.0.108.1, 128.0.0.26, 133
30352452, 256232.422632, 192.0.108.1, 128.0.0.26, 133
